ID_SITE|LONG_IDENTIF|LAT_IDENTIF|DATEDEBUT|ESPECE|NBMALES|NBFEMELLES|NBPARE|NBNULLIPARE|NBGORGEES|NBINDIV|NBINDETER
35PL1|-1.66|48.41|4/6/2009|punctatus|0|1|0|1|0|1|0
35PL1|-1.66|48.41|4/6/2010|chiopterus|2|35|28|4|0|37|0
35PL1|-1.66|48.41|4/6/2010|lupicaris|0|5|0|5|0|5|0
35PL1|-1.66|48.41|4/6/2010|obsoletus/scoticus|6|182|1|180|0|188|0
35PL1|-1.66|48.41|4/6/2010|pulicaris|0|1|0|1|0|1|0
35PL1|-1.66|48.41|4/6/2010|punctatus|0|11|0|11|0|11|0
35PL1|-1.66|48.41|5/10/2010|chiopterus|0|7|7|0|0|7|0
35PL1|-1.66|48.41|5/10/2010|dewulfi|0|2|0|2|0|2|0
35PL1|-1.66|48.41|5/10/2010|obsoletus/scoticus|0|10|2|8|0|10|0
35PL1|-1.66|48.41|5/25/2009|chiopterus|0|97|97|0|0|97|0
35PL1|-1.66|48.41|5/25/2009|circumscriptus|0|10|10|0|0|10|0
35PL1|-1.66|48.41|5/25/2009|dewulfi|0|19|19|0|0|19|0
35PL1|-1.66|48.41|5/25/2009|newsteadi|0|10|10|0|0|10|0
35PL1|-1.66|48.41|5/25/2009|obsoletus/scoticus|0|222|203|19|0|222|0
35PL1|-1.66|48.41|5/25/2009|pulicaris|0|87|87|0|0|87|0
35PL1|-1.66|48.41|5/25/2009|punctatus|0|106|87|19|0|106|0
35PL1|-1.66|48.41|6/14/2010|achrayi|0|3|0|3|0|3|0
35PL1|-1.66|48.41|6/14/2010|chiopterus|0|76|75|1|0|76|0
35PL1|-1.66|48.41|6/14/2010|dewulfi|0|26|19|7|0|26|0
35PL1|-1.66|48.41|6/14/2010|obsoletus/scoticus|0|36|23|12|0|36|1
35PL1|-1.66|48.41|6/14/2010|picturatus|0|1|1|0|0|1|0
35PL1|-1.66|48.41|6/14/2010|pulicaris|0|1|1|0|0|1|0
35PL1|-1.66|48.41|6/14/2010|punctatus|4|5|4|1|0|9|0
35PL1|-1.66|48.41|6/22/2009|achrayi|0|203|140|56|7|203|0
35PL1|-1.66|48.41|6/22/2009|cataneii/gejgelensis|0|7|7|0|0|7|0
35PL1|-1.66|48.41|6/22/2009|chiopterus|0|672|672|0|0|672|0
35PL1|-1.66|48.41|6/22/2009|dewulfi|7|2114|1575|539|0|2121|0
35PL1|-1.66|48.41|6/22/2009|festivipennis|0|7|0|7|0|7|0
35PL1|-1.66|48.41|6/22/2009|obsoletus/scoticus|0|2562|1526|1036|0|2562|0
35PL1|-1.66|48.41|6/22/2009|pulicaris|28|245|147|98|0|273|0
35PL1|-1.66|48.41|6/22/2009|punctatus|14|252|238|14|0|266|0
35PL1|-1.66|48.41|6/22/2009|scoticus s.st|42|0|0|0|0|42|0
35PL1|-1.66|48.41|6/22/2009|subfagineus|0|7|0|7|0|7|0
35PL1|-1.66|48.41|7/12/2010|achrayi|0|20|16|4|0|20|0
35PL1|-1.66|48.41|7/12/2010|chiopterus|0|337|337|0|0|337|0
35PL1|-1.66|48.41|7/12/2010|dewulfi|40|595|492|83|20|635|0
35PL1|-1.66|48.41|7/12/2010|festivipennis|0|8|4|0|0|8|4
35PL1|-1.66|48.41|7/12/2010|grisescens|0|4|0|4|0|4|0
35PL1|-1.66|48.41|7/12/2010|lupicaris|0|16|16|0|0|16|0
35PL1|-1.66|48.41|7/12/2010|obsoletus/scoticus|63|2083|1595|464|0|2146|24
35PL1|-1.66|48.41|7/12/2010|pulicaris|4|135|75|56|0|139|4
35PL1|-1.66|48.41|7/12/2010|punctatus|0|16|16|0|0|16|0
35PL1|-1.66|48.41|7/12/2010|scoticus s.st|20|0|0|0|0|20|0
35PL1|-1.66|48.41|7/20/2009|achrayi|0|65|43|22|0|65|0
35PL1|-1.66|48.41|7/20/2009|chiopterus|0|130|130|0|0|130|0
35PL1|-1.66|48.41|7/20/2009|dewulfi|43|2124|737|1387|0|2167|0
35PL1|-1.66|48.41|7/20/2009|festivipennis|0|22|0|22|0|22|0
35PL1|-1.66|48.41|7/20/2009|obsoletus/scoticus|0|18027|5092|12762|65|18027|108
35PL1|-1.66|48.41|7/20/2009|pulicaris|0|260|130|130|0|260|0
35PL1|-1.66|48.41|7/20/2009|punctatus|0|65|65|0|0|65|0
35PL1|-1.66|48.41|7/20/2009|salinarius|0|65|65|0|0|65|0
35PL1|-1.66|48.41|7/20/2009|scoticus s.st|22|0|0|0|0|22|0
35PL1|-1.66|48.41|8/17/2009|chiopterus|6|182|176|6|0|188|0
35PL1|-1.66|48.41|8/17/2009|circumscriptus|0|6|0|6|0|6|0
35PL1|-1.66|48.41|8/17/2009|dewulfi|244|709|244|459|0|953|6
35PL1|-1.66|48.41|8/17/2009|obsoletus/scoticus|0|1598|725|856|0|1598|17
35PL1|-1.66|48.41|8/17/2009|obsoletus s.st|11|0|0|0|0|11|0
35PL1|-1.66|48.41|8/17/2009|pulicaris|6|34|0|34|0|40|0
35PL1|-1.66|48.41|8/17/2009|punctatus|0|17|6|11|0|17|0
35PL1|-1.66|48.41|8/17/2009|scoticus s.st|17|0|0|0|0|17|0
35PL1|-1.66|48.41|8/9/2010|achrayi|0|14|11|3|0|14|0
35PL1|-1.66|48.41|8/9/2010|chiopterus|3|151|148|3|0|154|0
35PL1|-1.66|48.41|8/9/2010|circumscriptus|0|3|3|0|0|3|0
35PL1|-1.66|48.41|8/9/2010|Culicoides sp.|0|50|25|25|0|50|0
35PL1|-1.66|48.41|8/9/2010|dewulfi|3|522|216|303|3|525|0
35PL1|-1.66|48.41|8/9/2010|festivipennis|5|3|3|0|0|8|0
35PL1|-1.66|48.41|8/9/2010|furcillatus|0|3|3|0|0|3|0
35PL1|-1.66|48.41|8/9/2010|kibunensis|0|8|0|8|0|8|0
35PL1|-1.66|48.41|8/9/2010|obsoletus/scoticus|3|514|268|243|0|517|3
35PL1|-1.66|48.41|8/9/2010|punctatus|5|10|5|5|0|15|0
35PL1|-1.66|48.41|9/8/2010|chiopterus|0|40|36|0|4|40|0
35PL1|-1.66|48.41|9/8/2010|circumscriptus|0|4|2|2|0|4|0
35PL1|-1.66|48.41|9/8/2010|dewulfi|16|32|16|14|2|48|0
35PL1|-1.66|48.41|9/8/2010|festivipennis|2|14|6|6|0|16|2
35PL1|-1.66|48.41|9/8/2010|obsoletus/scoticus|4|394|276|114|2|398|2
35PL1|-1.66|48.41|9/8/2010|pulicaris|4|4|4|0|0|8|0
35PL2|-2.02|47.7|10/14/2009|dewulfi|0|17|6|11|0|17|0
35PL2|-2.02|47.7|10/14/2009|obsoletus/scoticus|0|3|0|3|0|3|0
35PL2|-2.02|47.7|10/14/2009|pulicaris|0|2|2|0|0|2|0
35PL2|-2.02|47.7|10/14/2009|punctatus|1|2|2|0|0|3|0
35PL2|-2.02|47.7|10/19/2009|dewulfi|0|1|0|1|0|1|0
35PL2|-2.02|47.7|10/19/2009|obsoletus/scoticus|0|1|1|0|0|1|0
35PL2|-2.02|47.7|10/19/2009|pulicaris|0|1|1|0|0|1|0
35PL2|-2.02|47.7|10/26/2009|chiopterus|0|41|31|10|0|41|0
35PL2|-2.02|47.7|10/26/2009|circumscriptus|0|4|4|0|0|4|0
35PL2|-2.02|47.7|10/26/2009|dewulfi|0|58|52|6|0|58|0
35PL2|-2.02|47.7|10/26/2009|obsoletus/scoticus|1|393|198|195|0|394|0
35PL2|-2.02|47.7|10/26/2009|pulicaris|1|6|4|2|0|7|0
35PL2|-2.02|47.7|10/26/2009|punctatus|0|3|3|0|0|3|0
35PL2|-2.02|47.7|10/5/2009|chiopterus|0|16|16|0|0|16|0
35PL2|-2.02|47.7|10/5/2009|dewulfi|0|152|58|94|0|152|0
35PL2|-2.02|47.7|10/5/2009|fascipennis|0|2|2|0|0|2|0
35PL2|-2.02|47.7|10/5/2009|obsoletus/scoticus|0|930|298|626|0|930|6
35PL2|-2.02|47.7|10/5/2009|obsoletus s.st|4|0|0|0|0|4|0
35PL2|-2.02|47.7|10/5/2009|pulicaris|0|42|18|24|0|42|0
35PL2|-2.02|47.7|10/5/2009|punctatus|4|286|176|108|0|290|2
35PL2|-2.02|47.7|11/16/2009|chiopterus|0|91|85|0|6|91|0
35PL2|-2.02|47.7|11/16/2009|dewulfi|1|73|52|21|0|74|0
35PL2|-2.02|47.7|11/16/2009|fascipennis|0|1|0|1|0|1|0
35PL2|-2.02|47.7|11/16/2009|lupicaris|0|16|7|9|0|16|0
35PL2|-2.02|47.7|11/16/2009|newsteadi|0|1|0|1|0|1|0
35PL2|-2.02|47.7|11/16/2009|obsoletus/scoticus|6|1302|433|850|0|1308|19
35PL2|-2.02|47.7|11/16/2009|punctatus|0|41|24|17|0|41|0
35PL2|-2.02|47.7|11/2/2009|chiopterus|0|20|20|0|0|20|0
35PL2|-2.02|47.7|11/2/2009|dewulfi|0|29|13|16|0|29|0
35PL2|-2.02|47.7|11/2/2009|obsoletus/scoticus|1|143|42|101|0|144|0
35PL2|-2.02|47.7|11/2/2009|pulicaris|0|8|3|5|0|8|0
35PL2|-2.02|47.7|11/2/2009|punctatus|0|14|7|7|0|14|0
35PL2|-2.02|47.7|11/23/2009|chiopterus|0|4|3|1|0|4|0
35PL2|-2.02|47.7|11/23/2009|obsoletus/scoticus|1|13|6|7|0|14|0
35PL2|-2.02|47.7|11/30/2009|Culicoides sp.|0|0|0|0|0|0|0
35PL2|-2.02|47.7|12/14/2009|Culicoides sp.|0|0|0|0|0|0|0
35PL2|-2.02|47.7|12/7/2009|dewulfi|0|1|1|0|0|1|0
35PL2|-2.02|47.7|2/16/2009|Culicoides sp.|0|0|0|0|0|0|0
35PL2|-2.02|47.7|2/23/2009|Culicoides sp.|0|0|0|0|0|0|0
35PL2|-2.02|47.7|3/16/2009|obsoletus/scoticus|2|47|2|45|0|49|0
35PL2|-2.02|47.7|3/16/2009|pulicaris|0|1|0|1|0|1|0
35PL2|-2.02|47.7|3/2/2009|obsoletus/scoticus|0|4|0|4|0|4|0
35PL2|-2.02|47.7|3/23/2009|obsoletus/scoticus|0|4|0|4|0|4|0
35PL2|-2.02|47.7|3/23/2009|punctatus|0|1|0|1|0|1|0
35PL2|-2.02|47.7|3/30/2009|chiopterus|0|64|61|3|0|64|0
35PL2|-2.02|47.7|3/30/2009|obsoletus/scoticus|0|82|6|76|0|82|0
35PL2|-2.02|47.7|3/30/2009|pulicaris|0|1|0|1|0|1|0
35PL2|-2.02|47.7|3/9/2009|Culicoides sp.|0|0|0|0|0|0|0
35PL2|-2.02|47.7|4/14/2009|chiopterus|1|95|95|0|0|96|0
35PL2|-2.02|47.7|4/14/2009|dewulfi|1|3|0|3|0|4|0
35PL2|-2.02|47.7|4/14/2009|lupicaris|0|10|1|9|0|10|0
35PL2|-2.02|47.7|4/14/2009|obsoletus/scoticus|6|6461|1164|5297|0|6467|0
35PL2|-2.02|47.7|4/14/2009|pulicaris|0|63|10|53|0|63|0
35PL2|-2.02|47.7|4/14/2009|vexans|1|65|0|50|13|66|2
35PL2|-2.02|47.7|4/20/2009|brunnicans|0|5|2|3|0|5|0
35PL2|-2.02|47.7|4/20/2009|chiopterus|0|3|3|0|0|3|0
35PL2|-2.02|47.7|4/20/2009|lupicaris|0|2|2|0|0|2|0
35PL2|-2.02|47.7|4/20/2009|obsoletus/scoticus|0|27|18|9|0|27|0
35PL2|-2.02|47.7|4/20/2009|pulicaris|0|4|0|4|0|4|0
35PL2|-2.02|47.7|4/20/2009|punctatus|0|2|2|0|0|2|0
35PL2|-2.02|47.7|4/27/2009|brunnicans|0|5|0|5|0|5|0
35PL2|-2.02|47.7|4/27/2009|dewulfi|0|1|0|1|0|1|0
35PL2|-2.02|47.7|4/27/2009|obsoletus/scoticus|0|127|67|60|0|127|0
35PL2|-2.02|47.7|4/27/2009|obsoletus s.st|1|0|0|0|0|1|0
35PL2|-2.02|47.7|4/27/2009|pictipennis|0|1|1|0|0|1|0
35PL2|-2.02|47.7|4/27/2009|poperinghensis|0|1|0|1|0|1|0
35PL2|-2.02|47.7|4/27/2009|pulicaris|0|6|6|0|0|6|0
35PL2|-2.02|47.7|4/27/2009|punctatus|0|6|3|3|0|6|0
35PL2|-2.02|47.7|4/27/2009|santonicus|0|1|0|1|0|1|0
35PL2|-2.02|47.7|4/27/2009|vexans|1|9|3|6|0|10|0
35PL2|-2.02|47.7|4/6/2009|chiopterus|0|5|4|1|0|5|0
35PL2|-2.02|47.7|4/6/2009|obsoletus/scoticus|1|511|117|394|0|512|0
35PL2|-2.02|47.7|4/6/2009|pictipennis|1|1|0|1|0|2|0
35PL2|-2.02|47.7|4/6/2009|pulicaris|0|1|0|1|0|1|0
35PL2|-2.02|47.7|4/6/2009|punctatus|1|3|1|2|0|4|0
35PL2|-2.02|47.7|5/25/2009|achrayi|16|425|68|357|0|441|0
35PL2|-2.02|47.7|5/25/2009|brunnicans|0|11|8|3|0|11|0
35PL2|-2.02|47.7|5/25/2009|chiopterus|1|117|112|5|0|118|0
35PL2|-2.02|47.7|5/25/2009|dewulfi|1|19|12|7|0|20|0
35PL2|-2.02|47.7|5/25/2009|festivipennis|0|1|0|1|0|1|0
35PL2|-2.02|47.7|5/25/2009|obsoletus/scoticus|0|362|155|207|0|362|0
35PL2|-2.02|47.7|5/25/2009|pulicaris|0|19|10|9|0|19|0
35PL2|-2.02|47.7|5/25/2009|punctatus|4|105|69|36|0|109|0
35PL2|-2.02|47.7|6/22/2009|achrayi|8|516|308|208|0|524|0
35PL2|-2.02|47.7|6/22/2009|brunnicans|0|8|8|0|0|8|0
35PL2|-2.02|47.7|6/22/2009|chiopterus|0|108|108|0|0|108|0
35PL2|-2.02|47.7|6/22/2009|dewulfi|0|208|133|75|0|208|0
35PL2|-2.02|47.7|6/22/2009|furcillatus|0|25|0|25|0|25|0
35PL2|-2.02|47.7|6/22/2009|obsoletus/scoticus|0|1150|450|700|0|1150|0
35PL2|-2.02|47.7|6/22/2009|obsoletus s.st|8|0|0|0|0|8|0
35PL2|-2.02|47.7|6/22/2009|pulicaris|0|33|25|8|0|33|0
35PL2|-2.02|47.7|6/22/2009|punctatus|0|17|17|0|0|17|0
35PL2|-2.02|47.7|7/20/2009|achrayi|0|54|54|0|0|54|0
35PL2|-2.02|47.7|7/20/2009|chiopterus|0|529|483|38|0|529|8
35PL2|-2.02|47.7|7/20/2009|circumscriptus|0|8|8|0|0|8|0
35PL2|-2.02|47.7|7/20/2009|dewulfi|23|774|199|575|0|797|0
35PL2|-2.02|47.7|7/20/2009|fascipennis|0|8|8|0|0|8|0
35PL2|-2.02|47.7|7/20/2009|obsoletus/scoticus|0|4040|1303|2691|23|4040|23
35PL2|-2.02|47.7|7/20/2009|obsoletus s.st|8|0|0|0|0|8|0
35PL2|-2.02|47.7|7/20/2009|pulicaris|0|38|23|15|0|38|0
35PL2|-2.02|47.7|7/20/2009|punctatus|0|24|8|8|0|24|8
35PL2|-2.02|47.7|8/17/2009|dewulfi|0|93|28|65|0|93|0
35PL2|-2.02|47.7|8/17/2009|obsoletus/scoticus|0|453|168|285|0|453|0
35PL2|-2.02|47.7|8/17/2009|obsoletus s.st|28|0|0|0|0|28|0
35PL2|-2.02|47.7|8/17/2009|pulicaris|5|0|0|0|0|5|0
35PL3|-1.73|47.73|10/15/2012|chiopterus|1|80|55|0|24|81|1
35PL3|-1.73|47.73|10/15/2012|dewulfi|1|163|35|97|25|164|6
35PL3|-1.73|47.73|10/15/2012|obsoletus/scoticus|0|81|19|46|14|81|2
35PL3|-1.73|47.73|10/15/2012|obsoletus s.st|8|0|0|0|0|8|0
35PL3|-1.73|47.73|10/15/2012|pulicaris|0|6|0|5|1|6|0
35PL3|-1.73|47.73|10/15/2012|punctatus|0|4|1|3|0|4|0
35PL3|-1.73|47.73|10/3/2011|chiopterus|1|68|68|0|0|69|0
35PL3|-1.73|47.73|10/3/2011|dewulfi|0|927|176|751|0|927|0
35PL3|-1.73|47.73|10/3/2011|lupicaris|0|2|0|2|0|2|0
35PL3|-1.73|47.73|10/3/2011|obsoletus/scoticus|0|289|100|189|0|289|0
35PL3|-1.73|47.73|10/3/2011|obsoletus s.st|53|0|0|0|0|53|0
35PL3|-1.73|47.73|10/3/2011|pulicaris|1|4|2|2|0|5|0
35PL3|-1.73|47.73|10/3/2011|salinarius|0|2|2|0|0|2|0
35PL3|-1.73|47.73|10/4/2010|chiopterus|0|6|5|1|0|6|0
35PL3|-1.73|47.73|10/4/2010|circumscriptus|1|2|1|1|0|3|0
35PL3|-1.73|47.73|10/4/2010|dewulfi|0|18|9|9|0|18|0
35PL3|-1.73|47.73|10/4/2010|festivipennis|0|1|1|0|0|1|0
35PL3|-1.73|47.73|10/4/2010|obsoletus/scoticus|15|125|60|65|0|140|0
35PL3|-1.73|47.73|10/4/2010|parroti|0|1|1|0|0|1|0
35PL3|-1.73|47.73|10/4/2010|pulicaris|0|9|3|6|0|9|0
35PL3|-1.73|47.73|10/4/2010|punctatus|1|1|0|1|0|2|0
35PL3|-1.73|47.73|1/10/2011|obsoletus/scoticus|0|1|0|0|1|1|0
35PL3|-1.73|47.73|1/11/2010|Culicoides sp.|0|0|0|0|0|0|0
35PL3|-1.73|47.73|11/12/2012|chiopterus|3|111|82|0|29|114|0
35PL3|-1.73|47.73|11/12/2012|dewulfi|22|163|31|109|23|185|0
35PL3|-1.73|47.73|11/12/2012|lupicaris|0|1|0|1|0|1|0
35PL3|-1.73|47.73|11/12/2012|obsoletus/scoticus|0|548|91|419|38|548|0
35PL3|-1.73|47.73|11/12/2012|obsoletus s.st|18|0|0|0|0|18|0
35PL3|-1.73|47.73|11/12/2012|pulicaris|0|1|0|1|0|1|0
35PL3|-1.73|47.73|11/12/2012|scoticus s.st|15|0|0|0|0|15|0
35PL3|-1.73|47.73|11/14/2011|chiopterus|0|10|6|0|3|10|1
35PL3|-1.73|47.73|11/14/2011|dewulfi|0|6|3|2|1|6|0
35PL3|-1.73|47.73|11/14/2011|obsoletus/scoticus|0|22|18|4|0|22|0
35PL3|-1.73|47.73|11/14/2011|obsoletus s.st|3|0|0|0|0|3|0
35PL3|-1.73|47.73|11/14/2011|pulicaris|0|2|1|1|0|2|0
35PL3|-1.73|47.73|11/14/2011|punctatus|0|1|1|0|0|1|0
35PL3|-1.73|47.73|11/15/2010|chiopterus|0|1|1|0|0|1|0
35PL3|-1.73|47.73|11/15/2010|obsoletus/scoticus|1|25|11|14|0|26|0
35PL3|-1.73|47.73|11/15/2010|punctatus|0|1|0|1|0|1|0
35PL3|-1.73|47.73|11/19/2012|chiopterus|3|29|20|3|5|32|1
35PL3|-1.73|47.73|11/19/2012|dewulfi|2|40|30|6|3|42|1
35PL3|-1.73|47.73|11/19/2012|obsoletus/scoticus|0|47|21|19|6|47|1
35PL3|-1.73|47.73|11/19/2012|obsoletus s.st|3|0|0|0|0|3|0
35PL3|-1.73|47.73|11/19/2012|pulicaris|0|2|2|0|0|2|0
35PL3|-1.73|47.73|11/19/2012|punctatus|0|1|0|0|0|1|1
35PL3|-1.73|47.73|11/19/2012|scoticus s.st|2|0|0|0|0|2|0
35PL3|-1.73|47.73|11/21/2011|chiopterus|0|44|36|0|8|44|0
35PL3|-1.73|47.73|11/21/2011|dewulfi|8|44|31|8|4|52|1
35PL3|-1.73|47.73|11/21/2011|obsoletus/scoticus|0|68|36|25|7|68|0
35PL3|-1.73|47.73|11/21/2011|obsoletus s.st|3|0|0|0|0|3|0
35PL3|-1.73|47.73|11/21/2011|pulicaris|0|3|2|1|0|3|0
35PL3|-1.73|47.73|11/21/2011|punctatus|0|2|2|0|0|2|0
35PL3|-1.73|47.73|11/21/2011|scoticus s.st|2|0|0|0|0|2|0
35PL3|-1.73|47.73|11/2/2010|chiopterus|0|27|20|0|7|27|0
35PL3|-1.73|47.73|11/2/2010|dewulfi|0|81|40|24|13|81|4
35PL3|-1.73|47.73|11/2/2010|obsoletus/scoticus|9|376|174|187|13|385|2
35PL3|-1.73|47.73|11/2/2010|pulicaris|0|15|6|9|0|15|0
35PL3|-1.73|47.73|11/2/2010|punctatus|2|2|0|2|0|4|0
35PL3|-1.73|47.73|11/2/2011|chiopterus|7|62|45|7|10|69|0
35PL3|-1.73|47.73|11/2/2011|circumscriptus|0|1|1|0|0|1|0
35PL3|-1.73|47.73|11/2/2011|dewulfi|6|476|286|175|15|482|0
35PL3|-1.73|47.73|11/2/2011|obsoletus/scoticus|0|269|154|115|0|269|0
35PL3|-1.73|47.73|11/2/2011|obsoletus s.st|26|0|0|0|0|26|0
35PL3|-1.73|47.73|11/2/2011|pulicaris|0|6|6|0|0|6|0
35PL3|-1.73|47.73|11/2/2011|punctatus|0|1|1|0|0|1|0
35PL3|-1.73|47.73|11/2/2011|scoticus s.st|1|0|0|0|0|1|0
35PL3|-1.73|47.73|11/22/2010|obsoletus/scoticus|1|25|12|12|1|26|0
35PL3|-1.73|47.73|11/22/2010|punctatus|0|1|1|0|0|1|0
35PL3|-1.73|47.73|11/26/2012|dewulfi|0|2|0|1|1|2|0
35PL3|-1.73|47.73|11/26/2012|obsoletus/scoticus|0|7|3|4|0|7|0
35PL3|-1.73|47.73|11/26/2012|obsoletus s.st|1|0|0|0|0|1|0
35PL3|-1.73|47.73|11/28/2011|chiopterus|0|25|22|0|3|25|0
35PL3|-1.73|47.73|11/28/2011|dewulfi|4|9|7|1|0|13|1
35PL3|-1.73|47.73|11/28/2011|obsoletus/scoticus|0|52|21|30|1|52|0
35PL3|-1.73|47.73|11/28/2011|obsoletus s.st|7|0|0|0|0|7|0
35PL3|-1.73|47.73|11/28/2011|scoticus s.st|2|0|0|0|0|2|0
35PL3|-1.73|47.73|11/29/2010|Culicoides sp.|0|0|0|0|0|0|0
35PL3|-1.73|47.73|11/5/2012|chiopterus|6|105|93|0|12|111|0
35PL3|-1.73|47.73|11/5/2012|dewulfi|1|57|8|46|3|58|0
35PL3|-1.73|47.73|11/5/2012|obsoletus/scoticus|0|167|35|126|6|167|0
35PL3|-1.73|47.73|11/5/2012|obsoletus s.st|1|0|0|0|0|1|0
35PL3|-1.73|47.73|11/5/2012|pulicaris|0|2|2|0|0|2|0
35PL3|-1.73|47.73|11/5/2012|punctatus|0|1|1|0|0|1|0
35PL3|-1.73|47.73|11/5/2012|scoticus s.st|2|0|0|0|0|2|0
35PL3|-1.73|47.73|1/16/2012|Culicoides sp.|0|0|0|0|0|0|0
35PL3|-1.73|47.73|11/7/2011|chiopterus|4|157|137|0|20|161|0
35PL3|-1.73|47.73|11/7/2011|dewulfi|14|242|126|107|9|256|0
35PL3|-1.73|47.73|11/7/2011|lupicaris|0|3|2|1|0|3|0
35PL3|-1.73|47.73|11/7/2011|obsoletus/scoticus|0|595|364|213|18|595|0
35PL3|-1.73|47.73|11/7/2011|obsoletus s.st|13|0|0|0|0|13|0
35PL3|-1.73|47.73|11/7/2011|poperinghensis|1|0|0|0|0|1|0
35PL3|-1.73|47.73|11/7/2011|pulicaris|1|1|1|0|0|2|0
35PL3|-1.73|47.73|11/7/2011|punctatus|1|1|1|0|0|2|0
35PL3|-1.73|47.73|11/7/2011|scoticus s.st|2|0|0|0|0|2|0
35PL3|-1.73|47.73|11/8/2010|dewulfi|0|10|4|5|1|10|0
35PL3|-1.73|47.73|11/8/2010|lupicaris|1|2|1|1|0|3|0
35PL3|-1.73|47.73|11/8/2010|obsoletus/scoticus|14|81|43|29|7|95|2
35PL3|-1.73|47.73|11/8/2010|punctatus|1|0|0|0|0|1|0
35PL3|-1.73|47.73|12/10/2012|Culicoides sp.|0|0|0|0|0|0|0
35PL3|-1.73|47.73|12/12/2011|obsoletus/scoticus|0|2|1|0|1|2|0
35PL3|-1.73|47.73|12/13/2010|Culicoides sp.|0|0|0|0|0|0|0
35PL3|-1.73|47.73|12/19/2011|chiopterus|0|2|2|0|0|2|0
35PL3|-1.73|47.73|12/19/2011|dewulfi|0|1|0|0|1|1|0
35PL3|-1.73|47.73|12/19/2011|obsoletus/scoticus|0|13|4|5|4|13|0
35PL3|-1.73|47.73|12/19/2011|obsoletus s.st|1|0|0|0|0|1|0
35PL3|-1.73|47.73|12/19/2011|punctatus|0|2|1|1|0|2|0
35PL3|-1.73|47.73|1/2/2012|dewulfi|0|2|1|0|1|2|0
35PL3|-1.73|47.73|1/2/2012|obsoletus/scoticus|0|5|1|1|2|5|1
35PL3|-1.73|47.73|1/2/2012|obsoletus s.st|2|0|0|0|0|2|0
35PL3|-1.73|47.73|12/20/2010|Culicoides sp.|0|0|0|0|0|0|0
35PL3|-1.73|47.73|1/23/2012|chiopterus|0|2|1|0|1|2|0
35PL3|-1.73|47.73|1/23/2012|obsoletus/scoticus|0|21|4|16|0|21|1
35PL3|-1.73|47.73|1/23/2012|obsoletus s.st|2|0|0|0|0|2|0
35PL3|-1.73|47.73|1/23/2012|scoticus s.st|1|0|0|0|0|1|0
35PL3|-1.73|47.73|12/5/2011|chiopterus|0|4|3|1|0|4|0
35PL3|-1.73|47.73|12/5/2011|obsoletus/scoticus|0|7|6|1|0|7|0
35PL3|-1.73|47.73|12/5/2011|punctatus|1|1|0|1|0|2|0
35PL3|-1.73|47.73|12/6/2010|Culicoides sp.|0|0|0|0|0|0|0
35PL3|-1.73|47.73|1/9/2012|obsoletus/scoticus|0|7|0|6|1|7|0
35PL3|-1.73|47.73|1/9/2012|obsoletus s.st|1|0|0|0|0|1|0
35PL3|-1.73|47.73|2/14/2011|obsoletus/scoticus|0|1|0|1|0|1|0
35PL3|-1.73|47.73|2/15/2010|Culicoides sp.|0|0|0|0|0|0|0
35PL3|-1.73|47.73|2/20/2012|Culicoides sp.|0|0|0|0|0|0|0
35PL3|-1.73|47.73|2/21/2011|obsoletus/scoticus|0|1|0|1|0|1|0
35PL3|-1.73|47.73|2/22/2010|Culicoides sp.|0|0|0|0|0|0|0
35PL3|-1.73|47.73|2/27/2012|obsoletus/scoticus|0|4|0|3|1|4|0
35PL3|-1.73|47.73|2/28/2011|Culicoides sp.|0|0|0|0|0|0|0
35PL3|-1.73|47.73|3/1/2010|Culicoides sp.|0|0|0|0|0|0|0
35PL3|-1.73|47.73|3/12/2012|obsoletus/scoticus|0|18|2|14|2|18|0
35PL3|-1.73|47.73|3/14/2011|obsoletus/scoticus|0|3|1|2|0|3|0
35PL3|-1.73|47.73|3/14/2011|obsoletus s.st|1|0|0|0|0|1|0
35PL3|-1.73|47.73|3/15/2010|Culicoides sp.|0|0|0|0|0|0|0
35PL3|-1.73|47.73|3/19/2012|obsoletus/scoticus|0|42|12|27|3|42|0
35PL3|-1.73|47.73|3/19/2012|scoticus s.st|2|0|0|0|0|2|0
35PL3|-1.73|47.73|3/21/2011|chiopterus|0|1|1|0|0|1|0
35PL3|-1.73|47.73|3/21/2011|obsoletus/scoticus|0|25|6|14|4|25|1
35PL3|-1.73|47.73|3/21/2011|obsoletus s.st|1|0|0|0|0|1|0
35PL3|-1.73|47.73|3/22/2010|obsoletus/scoticus|1|1|0|1|0|2|0
35PL3|-1.73|47.73|3/26/2012|chiopterus|1|1|0|1|0|2|0
35PL3|-1.73|47.73|3/26/2012|obsoletus/scoticus|0|42|7|29|5|42|1
35PL3|-1.73|47.73|3/26/2012|obsoletus s.st|3|0|0|0|0|3|0
35PL3|-1.73|47.73|3/26/2012|pulicaris|0|4|0|3|0|4|1
35PL3|-1.73|47.73|3/26/2012|punctatus|0|1|0|1|0|1|0
35PL3|-1.73|47.73|3/28/2011|chiopterus|0|12|12|0|0|12|0
35PL3|-1.73|47.73|3/28/2011|obsoletus/scoticus|0|73|28|35|6|73|4
35PL3|-1.73|47.73|3/28/2011|obsoletus s.st|13|0|0|0|0|13|0
